DISBURSED_AMOUNT,LTV,PERFORM_CNS_SCORE,NO_OF_INQUIRIES,CREDIT_SCORE,RISK_TIER,UNDERWRITING_ACTION
57613.0,81.09,643.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
67169.0,59.89,647.0,0.0,621,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
40044.0,61.22,738.0,0.0,618,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
42310.0,72.22,825.0,0.0,618,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
64469.0,73.83,427.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
41894.0,77.46,0.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
47103.0,78.37,766.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
49049.0,62.07,652.0,0.0,621,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
54519.0,84.04,571.0,1.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51441.0,79.22,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48145.0,74.1,708.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
74123.0,81.08,781.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56259.0,79.34,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
45084.0,81.36,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
37739.0,57.26,0.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
67169.0,72.56,661.0,0.0,626,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
51303.0,81.45,819.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
45099.0,62.77,0.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
46649.0,74.65,577.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
44745.0,74.78,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56559.0,81.12,0.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
44445.0,77.23,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
60232.0,84.0,825.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54659.0,84.96,17.0,1.0,582,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
28529.0,39.36,0.0,0.0,623,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
37439.0,56.71,0.0,0.0,611,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
59687.0,84.77,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
75451.0,89.17,449.0,1.0,580,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
66800.0,70.25,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
71817.0,67.75,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
74751.0,87.36,738.0,2.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
39236.0,55.94,0.0,0.0,616,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
74751.0,69.48,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
69317.0,70.96,300.0,1.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
41894.0,61.29,709.0,0.0,622,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
65169.0,84.38,716.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
46349.0,47.28,388.0,0.0,624,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
95592.0,70.01,0.0,0.0,586,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
40694.0,73.57,738.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57013.0,84.89,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
44849.0,63.19,0.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
67882.0,72.85,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
13990.0,24.96,14.0,0.0,631,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
43594.0,76.01,517.0,1.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
47349.0,69.76,300.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
25100.0,54.64,0.0,0.0,616,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50433.0,73.85,536.0,1.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55859.0,78.13,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
50078.0,73.1,836.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
49613.0,77.4,648.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
59259.0,74.81,798.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
63213.0,82.56,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
42394.0,74.05,785.0,2.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
70123.0,64.66,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48278.0,84.37,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
76151.0,75.97,691.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
45849.0,78.58,593.0,1.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58747.0,71.37,630.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
59217.0,85.0,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
21701.0,31.47,0.0,0.0,636,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
58259.0,75.71,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
41394.0,56.12,596.0,0.0,617,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
43879.0,79.15,825.0,0.0,613,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56513.0,80.94,17.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
50903.0,76.91,738.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
60213.0,77.22,760.0,0.0,611,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
31684.0,74.83,783.0,0.0,619,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
34104.0,58.17,0.0,0.0,611,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54303.0,63.47,0.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
24009.0,27.71,0.0,0.0,632,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
65169.0,65.31,727.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
63156.0,84.99,0.0,0.0,586,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
25529.0,49.69,0.0,0.0,618,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
98090.0,75.45,0.0,0.0,582,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
94012.0,57.13,819.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55513.0,72.84,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
55514.0,86.38,738.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
41034.0,77.9,657.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52803.0,78.7,17.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
63062.0,64.35,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54303.0,84.56,0.0,0.0,589,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56009.0,75.42,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
82586.0,53.06,0.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
60847.0,84.2,763.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57213.0,84.25,832.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
54078.0,84.62,300.0,0.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
97490.0,45.63,654.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
69517.0,71.9,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
42894.0,64.52,0.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
41894.0,44.22,0.0,0.0,617,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
47273.0,80.29,644.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
47288.0,70.33,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
53913.0,85.39,708.0,1.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
43645.0,72.15,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
65782.0,89.74,819.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
34939.0,55.78,825.0,0.0,630,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
38724.0,56.08,326.0,0.0,621,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
60447.0,84.34,18.0,1.0,578,Tier 4 (Deep Subprime - High Risk),AUTO-DECLINE (Exceeds Risk Tolerance)
66849.0,74.16,836.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
48558.0,64.3,0.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
61113.0,78.81,357.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
69817.0,74.74,629.0,2.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51578.0,71.03,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51978.0,81.56,762.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
33484.0,66.47,0.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
42644.0,74.21,738.0,0.0,615,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
45849.0,81.85,738.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
53003.0,56.82,0.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
73123.0,74.99,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48349.0,72.7,16.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
47504.0,79.0,570.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
33484.0,74.88,665.0,0.0,617,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55840.0,84.99,564.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
30984.0,46.47,0.0,0.0,619,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
49958.0,79.42,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
44249.0,71.96,0.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56003.0,74.58,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57727.0,69.56,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
49349.0,66.04,738.0,0.0,613,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
66882.0,61.56,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
63000.0,92.21,680.0,1.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
28429.0,64.6,0.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
51703.0,80.55,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
71817.0,73.66,710.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
62297.0,86.21,0.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49349.0,77.84,300.0,1.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54759.0,88.85,0.0,1.0,582,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
57259.0,84.78,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58973.0,75.91,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
50478.0,84.92,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
55259.0,84.3,832.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57959.0,84.02,0.0,1.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
73717.0,64.71,832.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
59447.0,84.39,613.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
47849.0,74.06,587.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57659.0,89.58,0.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
52303.0,67.61,563.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
63982.0,89.96,0.0,0.0,589,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
60747.0,89.97,681.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
66982.0,69.31,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
55243.0,73.96,677.0,0.0,611,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50303.0,64.16,836.0,0.0,615,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
60747.0,89.74,763.0,1.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56840.0,85.0,706.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58117.0,89.25,825.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56759.0,54.93,0.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
64169.0,89.2,832.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
48349.0,84.18,680.0,9.0,563,Tier 4 (Deep Subprime - High Risk),AUTO-DECLINE (Exceeds Risk Tolerance)
54359.0,79.08,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
67882.0,89.33,737.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
44449.0,72.05,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57359.0,89.97,0.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
40880.0,62.21,0.0,0.0,612,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
19019.0,43.96,300.0,0.0,624,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
31484.0,48.5,710.0,2.0,624,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
54579.0,67.96,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
71123.0,59.6,726.0,0.0,610,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
80986.0,70.17,815.0,0.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
51963.0,79.99,749.0,0.0,609,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
48349.0,81.39,810.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
53078.0,78.22,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49803.0,81.28,670.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
63882.0,81.88,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
63213.0,66.3,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
56059.0,84.96,17.0,0.0,589,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54659.0,86.75,845.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
53610.0,83.21,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
64382.0,66.83,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54203.0,81.03,836.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
53303.0,78.81,650.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
60947.0,58.29,710.0,0.0,613,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
58259.0,71.11,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
71817.0,66.07,0.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
42394.0,62.79,18.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52078.0,79.41,0.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
52578.0,77.39,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
42044.0,74.04,0.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52303.0,83.88,0.0,0.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
47350.0,79.92,597.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
43194.0,67.17,738.0,0.0,614,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
60113.0,89.86,738.0,2.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
53303.0,74.0,0.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
50683.0,75.53,0.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
48349.0,72.69,710.0,2.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
58613.0,82.98,825.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
47229.0,62.81,845.0,0.0,617,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
67282.0,88.32,581.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51103.0,78.93,0.0,0.0,599,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
59570.0,85.0,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
70017.0,88.52,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
52803.0,79.58,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48145.0,57.74,0.0,0.0,607,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
42511.0,66.0,0.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
50703.0,82.43,585.0,0.0,604,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56213.0,79.23,356.0,1.0,590,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
59213.0,79.19,0.0,0.0,597,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
46249.0,69.58,0.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
70192.0,53.03,623.0,0.0,613,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
39439.0,59.43,0.0,0.0,614,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
66582.0,86.42,735.0,0.0,596,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
48799.0,74.63,300.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
76251.0,68.95,0.0,1.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
60517.0,82.45,0.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
69323.0,67.61,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
47645.0,78.91,738.0,1.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
57559.0,89.76,0.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
66669.0,77.75,0.0,1.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
45649.0,84.92,708.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
35000.0,57.14,559.0,0.0,618,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
58707.0,82.53,0.0,0.0,589,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
44394.0,64.7,758.0,0.0,622,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
44775.0,74.97,414.0,0.0,603,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
58095.0,89.57,0.0,1.0,587,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
51750.0,67.37,0.0,0.0,606,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
33284.0,73.43,615.0,0.0,627,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
45645.0,67.8,625.0,0.0,615,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
47349.0,77.99,0.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
75465.0,79.85,374.0,0.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
62213.0,89.76,576.0,1.0,587,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
63349.0,79.21,738.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
55259.0,77.38,0.0,0.0,593,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
54459.0,86.22,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
58823.0,83.39,670.0,2.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
95293.0,66.42,0.0,0.0,588,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
59542.0,79.51,0.0,0.0,591,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
26791.0,41.65,0.0,0.0,628,Tier 1 (Subprime Elite - Low Risk),AUTO-APPROVE (Standard Rate)
50943.0,74.79,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
51060.0,67.43,14.0,0.0,595,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
49078.0,86.03,738.0,0.0,601,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
69317.0,73.11,650.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
53803.0,77.24,737.0,1.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
42394.0,47.88,0.0,0.0,614,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
52578.0,67.7,0.0,0.0,600,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
41894.0,62.75,534.0,1.0,608,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
47645.0,66.47,0.0,0.0,602,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
63263.0,84.86,0.0,0.0,592,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
57259.0,56.85,0.0,0.0,605,Tier 2 (Subprime Standard),AUTO-APPROVE (Add 1.5% Risk Premium)
56513.0,88.96,719.0,2.0,594,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
68382.0,89.98,749.0,0.0,598,Tier 3 (Subprime Hardened),MANUAL REVIEW (Require Proof of Income)
